id_str,text,class
786714442931240960,"La debilidad de las finanzas públicas está también detrás de la depreciación del peso, dice Banxico ",Mexico
786713182144520194,Obama se suma a las voces que ven una pérdida de empleos a manos de las máquinas ,Mexico
786711919063433216,Denuncias por presuntos desvíos y enriquecimiento ilícito rodean al gobernador con licencia Javier Duarte ,Mexico
786711593841266688,VIDEO: ‘Decir que Rusia interviene en la política de EU es ridículo’: canciller ruso ,Mexico
786710699338784768,"Licencia a @Javier_Duarte no resolverá la situación de crisis en Veracruz, señalan expertos ",Mexico
786709401579167744,5 claves sobre la venganza de los 'Zetas' que dejó una crisis de desaparecidos en Coahuila  ,Mexico
786706910049406976,VIDEO: ¿Cómo se elige al ganador de un Premio Nobel?  ,Mexico
786706864436310016,Autoridades atienden quejas sobre importaciones de utensilios de cocina de China ,Mexico
786705621626257409,📺 La cadena Imagen Televisión presenta la programación con la que se estrenará en TV abierta 📺 ,Mexico
786703418236735488,La cúpula empresarial alerta sobre corrupción e inseguridad en México ,Mexico
786701860669227009,"Aumenta el flujo de migrantes haitianos en México, en un intento por conseguir asilo político en EU ",Mexico
786699380271226881,La Ley de Ejecución penal abre el camino a la justicia alternativa. Conócela --&gt; ,Mexico
786699334616223744,La venta de robots crecerá 13% en el mundo durante los siguientes tres años y ¿en México?  ,Mexico
786698074714476544,La PGR vincula proceso a empresas fantasma en Veracruz ,Mexico
786696806377848832,Elementia busca adquirir el 55% de una cementera en Estados Unidos ,Mexico
786695665929875457,90% de los desastres naturales dejan víctimas... en los países de bajo o mediano ingreso  ,Mexico
786693073623330816,VIDEO: ¿Qué respondió Donald Trump al preguntarle si ha salido con ‘playmates’?  ,Mexico
786691829832028160,Este es el proceso que sigue Huawei para lanzar teléfonos 'sin fallas' ,Mexico
786688198504280065,Banxico advierte por la debilidad de las finanzas públicas ,Mexico
786685478602993666,"No debió otorgarse licencia a @Javier_Duarte, coinciden expertos ",Mexico
786684302717227008,".@Javier_Duarte, @guillermopadres @betoborge, otros exgobernantes 'bajo la mira'  ",Mexico
